"wavelength","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"545.2","1.47E-5","1.8E-5","2.3E-5","2.73E-5","3.27E-5","3.23E-5","9.12E-5","0.000191","0.001104","0.004297","0.007601","0.00867","0.0014","6.36E-5","2.05E-5","2.2E-5","1.06E-5","6.63E-6","4.66E-6","4.46E-6","9.32E-7","1.87E-6","0","9.07E-7"
"546","9.81E-6","1.99E-5","2.55E-5","2.45E-5","3.6E-5","3.61E-5","8.33E-5","0.0001836","0.001031","0.004081","0.00732","0.008672","0.001494","7.29E-5","3.21E-5","1.26E-5","1.06E-5","8.84E-6","1.86E-6","4.46E-6","-9.32E-7","2.8E-6","2.4E-6","9.07E-7"
"546.8","1.31E-5","1.2E-5","2.55E-5","2.45E-5","2.94E-5","2.66E-5","8.16E-5","0.0001804","0.0009695","0.003837","0.006963","0.008652","0.001598","7.66E-5","2.92E-5","1.57E-5","2.63E-6","0","0","1.48E-6","0","1.86E-6","5.98E-7","1.13E-6"
"547.6","6.53E-6","1.59E-5","1.79E-5","2.45E-5","2.94E-5","2.85E-5","7.71E-5","0.0001645","0.0009155","0.003645","0.006707","0.008639","0.001736","8.41E-5","2.63E-5","2.2E-5","2.63E-6","2.21E-6","3.72E-6","1.49E-6","0","-9.3E-7","5.98E-7","9.05E-7"
"548.4","1.31E-5","1.99E-5","2.3E-5","3.0E-5","2.94E-5","3.04E-5","7.09E-5","0.0001545","0.0008626","0.003414","0.006402","0.008665","0.001822","9.35E-5","2.63E-5","2.83E-5","1.05E-5","6.62E-6","4.65E-6","4.46E-6","9.29E-7","2.79E-6","1.2E-6","9.04E-7"
"549.2","9.79E-6","1.19E-5","2.8E-5","2.45E-5","2.94E-5","3.41E-5","7.23E-5","0.000144","0.0008122","0.003217","0.006113","0.008651","0.001958","0.0001018","4.08E-5","1.88E-5","2.63E-6","4.41E-6","3.71E-6","1.48E-6","2.78E-6","-1.86E-6","1.79E-6","6.77E-7"
"550","9.78E-6","1.99E-5","2.55E-5","2.45E-5","2.28E-5","3.41E-5","6.61E-5","0.0001396","0.0007564","0.003032","0.005856","0.008639","0.002094","0.0001214","3.79E-5","2.2E-5","7.89E-6","6.61E-6","0","2.96E-6","2.78E-6","-9.27E-7","5.96E-7","1.58E-6"
"550.8","9.78E-6","1.39E-5","2.29E-5","2.72E-5","2.61E-5","2.65E-5","6.61E-5","0.0001264","0.0007074","0.002849","0.00559","0.008577","0.002237","0.000126","3.78E-5","1.88E-5","5.26E-6","6.61E-6","1.85E-6","0","2.78E-6","9.26E-7","1.79E-6","6.76E-7"
"551.6","1.3E-5","1.39E-5","2.29E-5","2.98E-5","2.93E-5","3.03E-5","6.29E-5","0.0001277","0.0006715","0.002699","0.005342","0.008618","0.002384","0.0001409","4.07E-5","2.19E-5","2.63E-6","6.6E-6","1.85E-6","5.92E-6","1.85E-6","2.78E-6","0","6.75E-7"
"552.4","1.3E-5","9.91E-6","2.03E-5","1.9E-5","2.6E-5","2.46E-5","5.21E-5","0.0001088","0.0006299","0.002567","0.005057","0.008561","0.002524","0.0001585","3.77E-5","2.5E-5","7.86E-6","8.78E-6","1.85E-6","2.95E-6","9.23E-7","3.69E-6","1.78E-6","4.49E-7"
"553.2","1.3E-5","9.89E-6","2.54E-5","2.43E-5","2.6E-5","2.64E-5","5.66E-5","0.0001129","0.0005877","0.002413","0.004808","0.008562","0.002673","0.000174","4.93E-5","2.81E-5","2.62E-6","1.1E-5","4.61E-6","0","9.22E-7","9.22E-7","5.93E-7","8.97E-7"
"554","1.3E-5","1.19E-5","1.77E-5","2.97E-5","2.6E-5","2.45E-5","5.36E-5","0.0001014","0.0005502","0.002282","0.004564","0.008555","0.002849","0.0001923","5.21E-5","1.25E-5","1.31E-5","0","3.68E-6","0","3.68E-6","3.68E-6","1.18E-6","8.96E-7"
"554.8","1.3E-5","1.38E-5","1.77E-5","2.43E-5","2.59E-5","3.02E-5","5.66E-5","9.99E-5","0.0005195","0.002161","0.004332","0.00851","0.003009","0.0002163","6.08E-5","2.49E-5","1.31E-5","-2.19E-6","1.84E-6","4.42E-6","-9.2E-7","1.84E-6","1.18E-6","1.79E-6"
"555.6","1.13E-5","1.78E-5","1.77E-5","2.97E-5","2.91E-5","2.45E-5","5.04E-5","9.55E-5","0.0004933","0.002045","0.004119","0.008507","0.003181","0.0002383","5.78E-5","3.11E-5","1.04E-5","6.56E-6","5.51E-6","2.94E-6","9.19E-7","1.84E-6","1.77E-6","1.34E-6"
"556.4","1.13E-5","1.38E-5","2.27E-5","2.43E-5","1.94E-5","3.01E-5","5.04E-5","9.4E-5","0.000459","0.001933","0.003872","0.008496","0.003365","0.000268","6.35E-5","2.18E-5","5.22E-6","6.56E-6","3.67E-6","0","9.18E-7","-9.18E-7","5.9E-7","1.56E-6"
"557.2","1.13E-5","1.38E-5","1.77E-5","2.15E-5","2.26E-5","3.01E-5","4.88E-5","8.23E-5","0.0004377","0.001832","0.003693","0.008473","0.003555","0.0002908","6.64E-5","3.42E-5","5.21E-6","4.37E-6","5.5E-6","4.41E-6","2.75E-6","2.75E-6","5.89E-7","6.69E-7"
"558","9.68E-6","1.97E-5","1.77E-5","2.42E-5","3.23E-5","2.44E-5","4.57E-5","7.94E-5","0.000411","0.001723","0.003482","0.008448","0.00373","0.0003251","7.21E-5","3.1E-5","7.81E-6","6.54E-6","4.58E-6","2.93E-6","2.75E-6","9.15E-7","5.88E-7","1.11E-6"
"558.8","9.67E-6","2.16E-5","2.02E-5","2.96E-5","2.9E-5","2.25E-5","4.41E-5","7.5E-5","0.0003853","0.001643","0.003284","0.008432","0.003923","0.0003666","7.49E-5","2.79E-5","7.8E-6","0","3.66E-6","2.93E-6","9.14E-7","2.74E-6","5.88E-7","8.89E-7"
"559.6","9.67E-6","1.77E-5","2.27E-5","3.22E-5","2.58E-5","2.06E-5","4.26E-5","7.07E-5","0.0003692","0.001558","0.003114","0.008411","0.004116","0.0004038","8.92E-5","2.79E-5","7.8E-6","4.35E-6","3.66E-6","4.39E-6","1.83E-6","0","1.18E-6","1.56E-6"
"560.4","9.66E-6","1.38E-5","2.26E-5","3.22E-5","2.25E-5","2.62E-5","3.65E-5","7.06E-5","0.0003353","0.001462","0.002948","0.008393","0.004297","0.0004537","9.78E-5","4.03E-5","1.82E-5","6.53E-6","1.83E-6","5.86E-6","9.13E-7","2.74E-6","1.17E-6","6.66E-7"
"561.2","1.29E-5","1.96E-5","3.02E-5","3.22E-5","2.58E-5","3.18E-5","4.1E-5","6.64E-5","0.000324","0.001368","0.002796","0.008359","0.004504","0.0004899","9.78E-5","3.72E-5","5.2E-6","4.35E-6","1.82E-6","2.93E-6","1.82E-6","1.82E-6","1.17E-6","6.66E-7"
"562","9.66E-6","9.81E-6","2.01E-5","2.68E-5","3.54E-5","2.43E-5","3.64E-5","6.07E-5","0.0003023","0.001312","0.002628","0.008328","0.004688","0.0005593","0.0001092","4.64E-5","5.19E-6","6.52E-6","2.73E-6","2.93E-6","9.11E-7","9.11E-7","1.76E-6","6.65E-7"
"562.8","8.04E-6","1.18E-5","2.26E-5","2.95E-5","3.22E-5","2.43E-5","3.79E-5","5.92E-5","0.0002882","0.00124","0.002523","0.008279","0.004889","0.0006149","0.0001205","4.02E-5","7.78E-6","8.69E-6","2.73E-6","0","9.11E-7","1.82E-6","1.17E-6","6.65E-7"
"563.6","1.29E-5","1.18E-5","1.51E-5","2.15E-5","2.57E-5","1.87E-5","3.64E-5","5.5E-5","0.0002725","0.001163","0.002383","0.008268","0.005116","0.0006763","0.0001293","4.02E-5","1.04E-5","6.52E-6","1.82E-6","1.46E-6","1.82E-6","0","5.86E-7","4.43E-7"
"564.4","9.65E-6","1.37E-5","2.01E-5","2.68E-5","2.57E-5","2.81E-5","3.03E-5","5.36E-5","0.0002521","0.001104","0.002232","0.008228","0.005318","0.0007401","0.0001436","4.33E-5","1.3E-5","4.35E-6","4.55E-6","2.92E-6","1.82E-6","0","0","8.86E-7"
"565.1","8.04E-6","1.96E-5","2.01E-5","3.48E-5","1.93E-5","2.81E-5","3.34E-5","5.36E-5","0.0002408","0.001048","0.002127","0.008221","0.005519","0.0008189","0.0001522","4.33E-5","1.04E-5","6.52E-6","2.73E-6","2.92E-6","0","1.82E-6","1.17E-6","1.33E-6"
"565.9","8.05E-6","1.57E-5","2.26E-5","2.15E-5","3.54E-5","2.43E-5","3.64E-5","5.08E-5","0.0002335","0.0009923","0.002026","0.008171","0.005732","0.0009244","0.0001696","5.88E-5","7.79E-6","6.53E-6","2.73E-6","2.93E-6","1.82E-6","1.82E-6","1.17E-6","8.86E-7"
"566.7","1.13E-5","1.37E-5","1.76E-5","1.88E-5","2.57E-5","1.68E-5","3.19E-5","4.94E-5","0.0002186","0.0009224","0.001927","0.008137","0.005931","0.001013","0.0001989","6.81E-5","1.04E-5","6.52E-6","3.64E-6","1.46E-6","9.1E-7","1.82E-6","5.85E-7","8.86E-7"
"567.5","4.83E-6","1.37E-5","2.77E-5","2.95E-5","2.25E-5","2.43E-5","2.73E-5","4.52E-5","0.0002083","0.000881","0.001821","0.008086","0.006137","0.001125","0.0002018","6.81E-5","7.78E-6","6.52E-6","3.64E-6","2.93E-6","1.82E-6","1.82E-6","5.85E-7","6.64E-7"
"568.3","1.29E-5","1.18E-5","2.01E-5","1.88E-5","2.25E-5","2.06E-5","3.04E-5","3.95E-5","0.0001981","0.0008261","0.001735","0.00807","0.006335","0.001245","0.0002278","7.43E-5","7.78E-6","6.52E-6","4.55E-6","1.46E-6","9.1E-7","0","5.85E-7","1.11E-6"
"569.1","1.45E-5","2.16E-5","2.26E-5","2.14E-5","2.57E-5","2.24E-5","2.58E-5","4.09E-5","0.0001816","0.0007708","0.001652","0.008038","0.006502","0.001385","0.0002567","8.35E-5","1.56E-5","6.52E-6","4.55E-6","7.31E-6","1.82E-6","1.82E-6","0","1.33E-6"
"569.9","1.29E-5","1.18E-5","1.76E-5","1.61E-5","2.25E-5","2.06E-5","3.04E-5","4.09E-5","0.0001698","0.0007375","0.001544","0.007988","0.006735","0.001521","0.0002803","9.28E-5","7.79E-6","4.35E-6","3.64E-6","4.39E-6","2.73E-6","0","1.17E-6","8.85E-7"
"570.7","9.66E-6","1.77E-5","2.01E-5","2.68E-5","1.93E-5","2.43E-5","2.73E-5","3.39E-5","0.0001625","0.0006921","0.001477","0.007947","0.006929","0.001706","0.0002979","9.91E-5","1.56E-5","4.35E-6","3.64E-6","0","2.73E-6","0","0","1.33E-6"
"571.5","1.45E-5","1.57E-5","1.76E-5","2.68E-5","1.93E-5","2.25E-5","2.13E-5","3.67E-5","0.0001588","0.0006555","0.001401","0.00789","0.007129","0.001876","0.0003299","0.0001114","1.3E-5","6.52E-6","3.64E-6","4.39E-6","1.82E-6","9.09E-7","5.85E-7","1.55E-6"
"572.3","9.66E-6","1.96E-5","1.51E-5","2.42E-5","2.26E-5","2.06E-5","2.74E-5","3.53E-5","0.0001496","0.0006168","0.001329","0.007864","0.007293","0.002083","0.0003623","0.0001115","1.04E-5","6.53E-6","4.55E-6","0","2.73E-6","0","5.85E-7","1.11E-6"
"573.1","8.05E-6","1.37E-5","1.76E-5","2.15E-5","1.93E-5","2.25E-5","2.58E-5","2.97E-5","0.0001394","0.0005802","0.001266","0.007816","0.007488","0.002314","0.0004087","0.0001177","1.82E-5","2.18E-6","3.64E-6","4.39E-6","2.73E-6","9.09E-7","2.34E-6","8.84E-7"
"573.9","1.45E-5","1.57E-5","1.76E-5","2.68E-5","2.25E-5","1.87E-5","2.43E-5","2.82E-5","0.000132","0.0005522","0.001212","0.007778","0.007686","0.002547","0.0004554","0.0001424","1.04E-5","4.35E-6","4.54E-6","1.46E-6","9.09E-7","9.09E-7","1.75E-6","1.11E-6"
"574.7","6.44E-6","1.18E-5","2.01E-5","2.68E-5","1.93E-5","2.81E-5","2.58E-5","3.11E-5","0.0001181","0.000517","0.001149","0.007755","0.007815","0.00284","0.0004818","0.0001424","1.3E-5","1.09E-5","5.45E-6","5.86E-6","1.82E-6","3.64E-6","5.84E-7","8.84E-7"
"575.5","8.06E-6","1.57E-5","1.51E-5","2.15E-5","2.26E-5","2.62E-5","2.28E-5","3.11E-5","0.0001191","0.0004874","0.001082","0.007683","0.008023","0.003156","0.0005315","0.0001611","1.82E-5","6.53E-6","5.46E-6","5.86E-6","2.73E-6","1.82E-6","5.85E-7","8.85E-7"
"576.3","9.67E-6","9.82E-6","1.51E-5","2.15E-5","2.26E-5","2.25E-5","2.13E-5","2.83E-5","0.0001089","0.0004604","0.001032","0.007652","0.008174","0.003489","0.0005629","0.0001704","1.3E-5","6.53E-6","3.64E-6","5.86E-6","2.73E-6","-9.09E-7","1.75E-6","1.11E-6"
"577.1","4.83E-6","1.38E-5","2.01E-5","2.42E-5","1.61E-5","1.69E-5","1.82E-5","3.25E-5","0.0001053","0.0004296","0.0009654","0.007611","0.008328","0.003872","0.0006178","0.0001955","1.3E-5","2.18E-6","4.54E-6","7.32E-6","1.82E-6","1.82E-6","1.17E-6","1.11E-6"
"577.9","6.45E-6","1.57E-5","1.51E-5","2.69E-5","2.26E-5","2.06E-5","2.43E-5","2.83E-5","9.88E-5","0.0004148","0.0009071","0.007536","0.008485","0.0043","0.0006972","0.0001956","1.04E-5","8.71E-6","2.73E-6","7.33E-6","9.09E-7","-9.09E-7","1.75E-6","1.11E-6"
"578.7","9.67E-6","9.83E-6","2.01E-5","2.95E-5","2.58E-5","2.06E-5","2.28E-5","2.69E-5","9.88E-5","0.0003904","0.0008712","0.007511","0.008636","0.004772","0.0007704","0.0002239","2.34E-5","1.09E-5","4.54E-6","4.39E-6","0","9.08E-7","1.75E-6","1.33E-6"
"579.5","8.05E-6","9.82E-6","2.27E-5","2.15E-5","1.93E-5","2.06E-5","2.13E-5","3.11E-5","9.32E-5","0.0003728","0.0008314","0.007455","0.008746","0.005281","0.0008753","0.0002519","2.34E-5","1.09E-5","8.18E-6","7.32E-6","9.09E-7","4.54E-6","1.75E-6","6.63E-7"
"580.3","8.06E-6","9.82E-6","1.26E-5","1.61E-5","1.61E-5","2.06E-5","1.82E-5","2.4E-5","8.58E-5","0.0003513","0.0007817","0.007399","0.008884","0.005871","0.0009251","0.0002707","1.82E-5","2.18E-6","5.45E-6","7.32E-6","2.72E-6","1.82E-6","1.17E-6","8.84E-7"
"581.1","6.44E-6","1.38E-5","1.26E-5","1.88E-5","2.26E-5","1.87E-5","2.28E-5","2.69E-5","7.93E-5","0.0003364","0.0007437","0.00733","0.009025","0.006524","0.001019","0.0002895","2.34E-5","2.18E-6","5.45E-6","7.32E-6","4.54E-6","9.08E-7","2.34E-6","1.77E-6"
"581.9","8.06E-6","1.18E-5","1.51E-5","1.88E-5","1.93E-5","1.87E-5","1.82E-5","2.69E-5","8.21E-5","0.0003188","0.0006983","0.007259","0.009105","0.00723","0.001122","0.0003148","2.08E-5","8.71E-6","5.45E-6","7.33E-6","2.72E-6","9.08E-7","5.84E-7","8.84E-7"
"582.7","6.45E-6","1.38E-5","1.26E-5","2.15E-5","9.67E-6","2.25E-5","1.82E-5","2.12E-5","7.38E-5","0.0003065","0.0006607","0.007201","0.009222","0.008014","0.001245","0.0003526","2.34E-5","6.53E-6","6.35E-6","5.86E-6","1.82E-6","9.07E-7","2.33E-6","1.77E-6"
"583.5","6.45E-6","1.18E-5","1.76E-5","2.15E-5","1.93E-5","2.25E-5","1.67E-5","2.26E-5","7.29E-5","0.0002855","0.0006286","0.007155","0.009345","0.008876","0.001372","0.0003871","2.34E-5","1.09E-5","4.54E-6","4.39E-6","1.82E-6","9.08E-7","2.33E-6","8.83E-7"
"584.3","1.13E-5","1.57E-5","2.01E-5","2.15E-5","1.61E-5","1.69E-5","2.43E-5","1.84E-5","6.93E-5","0.0002688","0.0005932","0.007094","0.009419","0.009796","0.001483","0.0004122","2.34E-5","8.71E-6","4.54E-6","4.39E-6","2.72E-6","1.82E-6","1.17E-6","8.83E-7"
"585.1","9.68E-6","1.38E-5","1.76E-5","1.34E-5","1.61E-5","2.06E-5","1.83E-5","2.55E-5","6.47E-5","0.0002514","0.0005527","0.00704","0.009508","0.01087","0.001647","0.0004505","2.86E-5","1.31E-5","6.36E-6","5.87E-6","1.82E-6","1.82E-6","1.17E-6","1.11E-6"
"585.9","3.23E-6","9.84E-6","1.77E-5","1.88E-5","1.94E-5","2.06E-5","2.44E-5","1.98E-5","5.92E-5","0.000245","0.0005325","0.006974","0.009617","0.01201","0.001825","0.0005232","2.6E-5","1.53E-5","6.36E-6","7.34E-6","3.63E-6","0","1.75E-6","6.63E-7"
"586.7","1.13E-5","1.18E-5","1.51E-5","1.35E-5","2.26E-5","2.25E-5","1.83E-5","1.98E-5","5.82E-5","0.000233","0.0005074","0.006941","0.009705","0.0132","0.001955","0.0005579","2.6E-5","1.53E-5","6.36E-6","2.94E-6","1.82E-6","-9.09E-7","1.17E-6","4.42E-7"
"587.5","8.07E-6","1.18E-5","1.51E-5","1.88E-5","1.94E-5","2.25E-5","1.52E-5","1.7E-5","5.64E-5","0.00022","0.0004796","0.006845","0.009763","0.01447","0.00216","0.0006136","2.34E-5","8.72E-6","6.36E-6","4.4E-6","9.09E-7","3.63E-6","0","4.42E-7"
"588.3","6.46E-6","9.85E-6","1.51E-5","2.15E-5","1.62E-5","2.25E-5","1.68E-5","1.98E-5","5.55E-5","0.000209","0.0004575","0.00682","0.009821","0.0159","0.002389","0.0006764","3.39E-5","1.31E-5","8.18E-6","7.34E-6","3.64E-6","3.64E-6","1.75E-6","1.33E-6"
"589.1","6.47E-6","9.86E-6","1.26E-5","2.16E-5","1.62E-5","2.26E-5","1.53E-5","2.13E-5","4.91E-5","0.0001953","0.0004298","0.006747","0.009858","0.01736","0.00261","0.0007246","3.13E-5","1.31E-5","5.46E-6","4.41E-6","1.82E-6","1.82E-6","1.75E-6","1.11E-6"
"589.9","4.85E-6","1.18E-5","1.52E-5","1.89E-5","2.26E-5","1.88E-5","1.68E-5","1.99E-5","4.64E-5","0.0001835","0.0004094","0.006674","0.009934","0.01886","0.002838","0.000785","4.44E-5","1.31E-5","8.19E-6","5.88E-6","1.82E-6","1.82E-6","1.17E-6","1.55E-6"
"590.7","6.47E-6","1.38E-5","1.26E-5","1.89E-5","1.94E-5","2.26E-5","1.68E-5","1.85E-5","4.55E-5","0.0001818","0.0003864","0.006597","0.009954","0.02042","0.003155","0.00089","3.92E-5","1.53E-5","7.28E-6","8.83E-6","2.73E-6","3.64E-6","1.17E-6","8.86E-7"
"591.5","9.72E-6","7.9E-6","1.27E-5","1.35E-5","9.72E-6","1.7E-5","1.83E-5","2.13E-5","4.64E-5","0.0001727","0.0003606","0.006577","0.00997","0.02182","0.003406","0.0009605","4.18E-5","1.31E-5","5.46E-6","8.84E-6","1.82E-6","3.64E-6","1.17E-6","1.11E-6"
"592.3","6.48E-6","1.19E-5","1.52E-5","1.62E-5","9.72E-6","1.32E-5","1.53E-5","1.42E-5","4.37E-5","0.0001619","0.0003459","0.006483","0.01001","0.02323","0.003748","0.001049","3.66E-5","1.75E-5","8.2E-6","8.84E-6","2.73E-6","2.73E-6","1.17E-6","1.11E-6"
"593.1","6.48E-6","1.19E-5","7.6E-6","2.43E-5","1.62E-5","1.89E-5","1.53E-5","1.99E-5","4.01E-5","0.0001471","0.0003291","0.006435","0.01001","0.02441","0.004128","0.001168","4.18E-5","1.75E-5","6.38E-6","5.9E-6","9.11E-7","3.64E-6","2.34E-6","1.33E-6"
"593.9","1.13E-5","7.9E-6","1.27E-5","2.16E-5","1.3E-5","1.51E-5","1.68E-5","1.99E-5","3.83E-5","0.0001443","0.0003151","0.006343","0.01005","0.02518","0.004483","0.001256","5.23E-5","1.53E-5","6.38E-6","1.03E-5","9.11E-7","2.73E-6","1.17E-6","2.22E-7"
"594.7","8.1E-6","9.88E-6","2.02E-5","1.89E-5","1.3E-5","1.88E-5","1.53E-5","1.71E-5","4.1E-5","0.0001405","0.0002927","0.006294","0.01003","0.02564","0.004892","0.001399","6.27E-5","1.75E-5","1.0E-5","1.03E-5","3.64E-6","3.64E-6","2.34E-6","8.86E-7"
"595.4","4.85E-6","1.18E-5","1.77E-5","1.89E-5","1.62E-5","2.07E-5","1.53E-5","1.85E-5","3.55E-5","0.0001292","0.0002831","0.006222","0.01004","0.02545","0.005407","0.001525","6.52E-5","1.97E-5","6.36E-6","7.35E-6","3.64E-6","1.82E-6","1.17E-6","1.55E-6"
"596.2","8.08E-6","1.38E-5","1.26E-5","1.62E-5","2.26E-5","2.07E-5","1.52E-5","1.84E-5","3.36E-5","0.0001216","0.0002688","0.006142","0.01005","0.02471","0.005835","0.001685","8.08E-5","1.75E-5","9.08E-6","7.35E-6","3.63E-6","5.45E-6","2.33E-6","1.33E-6"
"597","3.23E-6","1.38E-5","1.77E-5","1.88E-5","1.61E-5","1.69E-5","1.52E-5","1.42E-5","3.17E-5","0.0001141","0.0002527","0.006094","0.01003","0.02345","0.00635","0.001812","9.11E-5","2.62E-5","9.06E-6","7.33E-6","2.72E-6","4.53E-6","1.75E-6","1.54E-6"
"597.8","6.45E-6","7.86E-6","7.55E-6","1.88E-5","1.29E-5","2.06E-5","1.37E-5","1.13E-5","3.08E-5","0.0001093","0.0002431","0.006011","0.01002","0.02174","0.006966","0.001981","0.0001222","2.83E-5","9.05E-6","8.79E-6","2.71E-6","5.43E-6","1.75E-6","1.32E-6"
"598.6","1.13E-5","5.88E-6","1.01E-5","2.14E-5","1.93E-5","1.68E-5","1.52E-5","1.27E-5","3.34E-5","0.0001063","0.0002287","0.005937","0.009971","0.01974","0.007577","0.002179","0.0001583","1.96E-5","9.03E-6","8.77E-6","4.51E-6","3.61E-6","1.74E-6","1.54E-6"
"599.4","3.21E-6","5.87E-6","1.75E-5","1.87E-5","1.6E-5","2.05E-5","1.66E-5","1.41E-5","2.97E-5","0.0001006","0.0002209","0.005856","0.009939","0.0175","0.008265","0.002369","0.0001922","3.03E-5","9.01E-6","7.29E-6","4.5E-6","3.6E-6","2.32E-6","8.76E-7"
"600.2","8.01E-6","1.17E-5","1.25E-5","1.34E-5","9.61E-6","1.49E-5","1.06E-5","1.55E-5","2.97E-5","9.59E-5","0.0002085","0.005813","0.009911","0.01529","0.008981","0.002567","0.0002257","3.68E-5","1.17E-5","1.02E-5","4.5E-6","2.7E-6","1.73E-6","4.37E-7"
"601","7.99E-6","1.17E-5","2.25E-5","1.07E-5","1.28E-5","1.67E-5","1.06E-5","1.4E-5","2.69E-5","9.29E-5","0.000198","0.005727","0.00988","0.01316","0.009845","0.002812","0.0002855","3.46E-5","8.97E-6","1.02E-5","8.97E-7","2.69E-6","1.15E-6","1.31E-6"
"601.8","6.38E-6","1.17E-5","1.74E-5","1.59E-5","1.91E-5","1.48E-5","1.35E-5","1.68E-5","2.6E-5","8.45E-5","0.0001841","0.005645","0.009857","0.0112","0.01075","0.00316","0.0003317","3.88E-5","8.95E-6","8.7E-6","3.58E-6","3.58E-6","1.73E-6","4.35E-7"
"602.6","9.55E-6","9.71E-6","7.46E-6","2.12E-5","1.59E-5","2.22E-5","1.35E-5","1.26E-5","2.5E-5","7.89E-5","0.0001748","0.005588","0.00978","0.009534","0.01174","0.003381","0.0004017","4.3E-5","8.93E-6","1.01E-5","5.36E-6","4.47E-6","1.15E-6","1.3E-6"
"603.4","1.59E-6","7.75E-6","9.93E-6","1.33E-5","1.27E-5","1.11E-5","1.2E-5","1.67E-5","2.23E-5","7.88E-5","0.00017","0.005527","0.009748","0.00809","0.01285","0.003677","0.0004838","4.94E-5","1.25E-5","1.3E-5","3.57E-6","2.68E-6","1.15E-6","1.3E-6"
"604.2","6.35E-6","9.68E-6","1.24E-5","1.06E-5","1.59E-5","1.66E-5","1.5E-5","1.39E-5","2.49E-5","7.69E-5","0.0001635","0.005448","0.009705","0.006905","0.01404","0.004036","0.0005527","4.72E-5","1.25E-5","1.01E-5","4.45E-6","4.45E-6","2.29E-6","1.3E-6"
"605","6.34E-6","1.16E-5","7.43E-6","1.32E-5","1.59E-5","1.84E-5","1.65E-5","9.74E-6","2.49E-5","7.05E-5","0.0001526","0.005364","0.00961","0.005895","0.01529","0.004354","0.0006584","6.21E-5","1.16E-5","1.15E-5","3.56E-6","2.67E-6","1.71E-6","1.3E-6"
"605.8","7.93E-6","5.8E-6","9.91E-6","1.85E-5","9.51E-6","1.66E-5","1.35E-5","1.25E-5","2.22E-5","6.87E-5","0.0001426","0.005318","0.009546","0.004999","0.01658","0.004807","0.0007625","6.21E-5","9.78E-6","1.01E-5","2.67E-6","4.44E-6","1.14E-6","1.08E-6"
"606.6","6.34E-6","3.87E-6","9.91E-6","1.06E-5","9.51E-6","1.47E-5","1.5E-5","1.67E-5","1.78E-5","6.42E-5","0.0001416","0.005253","0.009471","0.004281","0.01803","0.005209","0.0008402","7.5E-5","1.24E-5","1.44E-5","3.55E-6","2.67E-6","2.28E-6","8.64E-7"
"607.4","9.5E-6","5.79E-6","7.42E-6","2.11E-5","1.58E-5","7.36E-6","1.05E-5","8.33E-6","1.87E-5","5.97E-5","0.000128","0.005168","0.009418","0.003633","0.0196","0.005696","0.0009435","7.06E-5","9.77E-6","1.15E-5","3.55E-6","5.33E-6","1.71E-6","1.08E-6"
"608.2","6.34E-6","7.74E-6","1.24E-5","2.11E-5","1.27E-5","1.84E-5","1.5E-5","9.74E-6","1.95E-5","5.97E-5","0.0001209","0.005126","0.009324","0.003098","0.02135","0.006178","0.00106","7.07E-5","1.33E-5","1.15E-5","4.44E-6","4.44E-6","2.86E-6","6.48E-7"
"609","7.93E-6","7.74E-6","9.91E-6","2.12E-5","1.27E-5","9.22E-6","7.48E-6","1.11E-5","1.87E-5","5.69E-5","0.0001173","0.005039","0.009257","0.002627","0.02335","0.006789","0.001193","8.57E-5","1.33E-5","1.59E-5","2.67E-6","4.44E-6","5.71E-7","4.32E-7"
"609.8","3.17E-6","7.74E-6","9.92E-6","1.06E-5","1.59E-5","5.54E-6","1.35E-5","9.74E-6","1.87E-5","5.34E-5","0.0001155","0.004966","0.009145","0.002245","0.02518","0.007404","0.001319","8.58E-5","1.51E-5","1.73E-5","2.67E-6","3.56E-6","2.29E-6","8.65E-7"
"610.6","6.35E-6","9.68E-6","1.24E-5","1.32E-5","1.27E-5","1.48E-5","1.2E-5","1.25E-5","1.69E-5","5.07E-5","0.0001084","0.004882","0.009079","0.001925","0.0273","0.007994","0.001483","9.87E-5","1.42E-5","1.3E-5","3.56E-6","5.34E-6","1.72E-6","6.49E-7"
"611.4","4.76E-6","5.81E-6","7.44E-6","7.94E-6","3.18E-6","1.29E-5","1.35E-5","9.75E-6","1.78E-5","4.72E-5","9.67E-5","0.004838","0.009009","0.001632","0.02948","0.008538","0.001619","0.0001073","1.51E-5","2.02E-5","1.78E-6","5.34E-6","2.86E-6","1.52E-6"
"612.2","7.95E-6","7.75E-6","9.93E-6","1.59E-5","1.59E-5","1.29E-5","1.35E-5","9.76E-6","1.69E-5","4.72E-5","9.68E-5","0.004762","0.008905","0.001416","0.03184","0.009427","0.001754","0.000116","1.42E-5","1.45E-5","1.78E-6","3.56E-6","1.72E-6","1.3E-6"
"613","9.55E-6","5.82E-6","1.24E-5","1.33E-5","1.27E-5","1.48E-5","1.35E-5","9.77E-6","1.51E-5","4.1E-5","9.77E-5","0.004691","0.008807","0.001198","0.0343","0.01025","0.001921","0.0001225","1.51E-5","1.88E-5","2.67E-6","3.56E-6","1.72E-6","1.3E-6"
